ctuid,ct_code,GEO_NAME,population_2021,total_private_dwellings,total_households,median_household_income,median_aftertax_income,renter_share,owner_households,renter_households,home_price,annual_rent,median_monthly_shelter_owned,median_monthly_shelter_rented,median_dwelling_value
2021S05075350587.02,5350587.02,5350587.02,5640.0,2179.0,1985.0,135000.0,114000.0,0.12814070351758794,1730.0,255.0,1100000.0,18960.0,1700.0,1580.0,1100000.0
2021S05075350590.00,5350590.00,5350590.00,5041.0,2275.0,2200.0,77000.0,67500.0,0.3931818181818182,1335.0,865.0,650000.0,14160.0,1560.0,1180.0,650000.0
2021S05075350591.01,5350591.01,5350591.01,5602.0,1884.0,1855.0,123000.0,104000.0,0.1105121293800539,1650.0,205.0,750000.0,25680.0,2000.0,2140.0,750000.0
2021S05075350591.02,5350591.02,5350591.02,5314.0,1875.0,1840.0,108000.0,95000.0,0.16847826086956522,1525.0,310.0,700000.0,19680.0,1840.0,1640.0,700000.0
2021S05075350592.01,5350592.01,5350592.01,6839.0,2880.0,2795.0,83000.0,73500.0,0.3953488372093023,1690.0,1105.0,750000.0,15000.0,1920.0,1250.0,750000.0
2021S05075350592.02,5350592.02,5350592.02,7371.0,2394.0,2370.0,131000.0,110000.0,0.08438818565400844,2170.0,200.0,800000.0,24240.0,2100.0,2020.0,800000.0
2021S05075350593.01,5350593.01,5350593.01,3289.0,1285.0,1170.0,124000.0,104000.0,0.06465517241379311,1090.0,75.0,1000000.0,12000.0,1660.0,1000.0,1000000.0
2021S05075350593.02,5350593.02,5350593.02,1809.0,726.0,660.0,124000.0,104000.0,0.07874015748031496,580.0,50.0,1100000.0,12600.0,1030.0,1050.0,1100000.0
2021S05075350593.03,5350593.03,5350593.03,1747.0,605.0,595.0,142000.0,116000.0,0.024390243902439025,600.0,15.0,1000000.0,19752.0,1200.0,,1000000.0
2021S05075350593.04,5350593.04,5350593.04,2576.0,711.0,700.0,170000.0,141000.0,0.013888888888888888,710.0,10.0,1500000.0,18566.4,2900.0,,1500000.0
2021S05075350600.01,5350600.01,5350600.01,6273.0,2075.0,2030.0,184000.0,148000.0,0.07881773399014778,1870.0,160.0,1800000.0,43200.0,2120.0,3600.0,1800000.0
2021S05075350600.02,5350600.02,5350600.02,6756.0,2119.0,2090.0,144000.0,121000.0,0.10287081339712918,1880.0,215.0,1350000.0,19920.0,1570.0,1660.0,1350000.0
2021S05075350601.00,5350601.00,5350601.00,4159.0,1341.0,1295.0,214000.0,168000.0,0.1111111111111111,1160.0,145.0,2780000.0,51840.0,3600.0,4320.0,2780000.0
2021S05075350602.00,5350602.00,5350602.00,4851.0,1829.0,1755.0,170000.0,135000.0,0.15472779369627507,1470.0,270.0,2300000.0,20880.0,2080.0,1740.0,2300000.0
2021S05075350603.00,5350603.00,5350603.00,5790.0,3052.0,2880.0,69500.0,61200.0,0.672945205479452,950.0,1965.0,900000.0,17520.0,1680.0,1460.0,900000.0
2021S05075350604.00,5350604.00,5350604.00,2382.0,1293.0,1190.0,93000.0,76500.0,0.47555555555555556,585.0,535.0,2000000.0,19080.0,1820.0,1590.0,2000000.0
2021S05075350605.00,5350605.00,5350605.00,2544.0,1131.0,1070.0,137000.0,113000.0,0.3090909090909091,760.0,340.0,2000000.0,27120.0,2180.0,2260.0,2000000.0
2021S05075350606.00,5350606.00,5350606.00,5384.0,2259.0,2160.0,85000.0,75000.0,0.3672055427251732,1370.0,795.0,1250000.0,15120.0,1560.0,1260.0,1250000.0
2021S05075350607.00,5350607.00,5350607.00,3068.0,1113.0,1055.0,125000.0,106000.0,0.14418604651162792,915.0,155.0,1300000.0,34320.0,1660.0,2860.0,1300000.0
2021S05075350608.00,5350608.00,5350608.00,2746.0,898.0,850.0,116000.0,101000.0,0.28484848484848485,590.0,235.0,1300000.0,21360.0,1820.0,1780.0,1300000.0
2021S05075350609.00,5350609.00,5350609.00,2943.0,1006.0,965.0,166000.0,135000.0,0.10362694300518134,865.0,100.0,1800000.0,26640.0,2120.0,2220.0,1800000.0
2021S05075350610.03,5350610.03,5350610.03,4563.0,2575.0,2475.0,83000.0,71000.0,0.46092184368737477,1345.0,1150.0,1000000.0,20880.0,1620.0,1740.0,1000000.0
2021S05075350610.04,5350610.04,5350610.04,3228.0,1466.0,1400.0,95000.0,83000.0,0.23550724637681159,1055.0,325.0,1000000.0,12000.0,1270.0,1000.0,1000000.0
2021S05075350610.05,5350610.05,5350610.05,4592.0,1516.0,1495.0,159000.0,131000.0,0.037037037037037035,1435.0,55.0,1300000.0,38160.0,2200.0,3180.0,1300000.0
2021S05075350610.06,5350610.06,5350610.06,4234.0,1547.0,1515.0,155000.0,127000.0,0.12131147540983607,1335.0,185.0,1300000.0,36480.0,2180.0,3040.0,1300000.0
2021S05075350611.00,5350611.00,5350611.00,5025.0,1742.0,1690.0,137000.0,115000.0,0.10179640718562874,1500.0,170.0,1200000.0,33120.0,1640.0,2760.0,1200000.0
2021S05075350612.03,5350612.03,5350612.03,6108.0,2053.0,2005.0,132000.0,112000.0,0.185,1625.0,370.0,1500000.0,18360.0,1780.0,1530.0,1500000.0
2021S05075350612.05,5350612.05,5350612.05,5753.0,2051.0,2025.0,127000.0,108000.0,0.24938271604938272,1520.0,505.0,1250000.0,12960.0,1590.0,1080.0,1250000.0
2021S05075350612.08,5350612.08,5350612.08,5410.0,1705.0,1670.0,134000.0,114000.0,0.17313432835820897,1380.0,290.0,1200000.0,24720.0,1700.0,2060.0,1200000.0
2021S05075350612.11,5350612.11,5350612.11,5655.0,1765.0,1740.0,170000.0,140000.0,0.06303724928366762,1630.0,110.0,1300000.0,37680.0,2020.0,3140.0,1300000.0
2021S05075350612.12,5350612.12,5350612.12,6550.0,2052.0,2030.0,159000.0,133000.0,0.07635467980295567,1875.0,155.0,1200000.0,26880.0,1920.0,2240.0,1200000.0
2021S05075350612.13,5350612.13,5350612.13,3763.0,1426.0,1405.0,121000.0,103000.0,0.08960573476702509,1270.0,125.0,1250000.0,22320.0,1390.0,1860.0,1250000.0
2021S05075350612.14,5350612.14,5350612.14,4311.0,1476.0,1455.0,129000.0,109000.0,0.08904109589041095,1330.0,130.0,1000000.0,22560.0,1860.0,1880.0,1000000.0
2021S05075350612.15,5350612.15,5350612.15,7989.0,2709.0,2645.0,142000.0,117000.0,0.21388367729831145,2090.0,570.0,1200000.0,27600.0,2380.0,2300.0,1200000.0
2021S05075350612.18,5350612.18,5350612.18,4410.0,1342.0,1330.0,154000.0,128000.0,0.13818181818181818,1190.0,190.0,1110000.0,33840.0,2160.0,2820.0,1110000.0
2021S05075350612.19,5350612.19,5350612.19,4008.0,1301.0,1285.0,147000.0,122000.0,0.15129151291512916,1150.0,205.0,1000000.0,27840.0,2080.0,2320.0,1000000.0
2021S05075350612.20,5350612.20,5350612.20,4302.0,1326.0,1310.0,162000.0,135000.0,0.07984790874524715,1210.0,105.0,1200000.0,31680.0,2140.0,2640.0,1200000.0
2021S05075350612.21,5350612.21,5350612.21,6922.0,2019.0,2000.0,158000.0,131000.0,0.1475,1700.0,295.0,1150000.0,31680.0,2460.0,2640.0,1150000.0
2021S05075350612.22,5350612.22,5350612.22,8217.0,2480.0,2435.0,147000.0,122000.0,0.19096509240246407,1970.0,465.0,1200000.0,30720.0,2640.0,2560.0,1200000.0
2021S05075350612.23,5350612.23,5350612.23,4957.0,1522.0,1495.0,145000.0,122000.0,0.14715719063545152,1275.0,220.0,1200000.0,33120.0,2160.0,2760.0,1200000.0
2021S05075350612.25,5350612.25,5350612.25,5324.0,1617.0,1600.0,164000.0,136000.0,0.06875,1490.0,110.0,1500000.0,38160.0,1880.0,3180.0,1500000.0
2021S05075350612.26,5350612.26,5350612.26,6373.0,3056.0,2755.0,93000.0,79500.0,0.4290909090909091,1570.0,1180.0,695000.0,27600.0,1900.0,2300.0,695000.0
2021S05075350612.27,5350612.27,5350612.27,5327.0,1847.0,1825.0,131000.0,112000.0,0.1885245901639344,1480.0,345.0,1250000.0,19440.0,1980.0,1620.0,1250000.0
2021S05075350612.28,5350612.28,5350612.28,3918.0,1125.0,1110.0,202000.0,164000.0,0.06334841628959276,1040.0,70.0,1900000.0,47040.0,2520.0,3920.0,1900000.0
2021S05075350612.29,5350612.29,5350612.29,4110.0,1367.0,1320.0,127000.0,107000.0,0.20075757575757575,1060.0,265.0,1400000.0,33360.0,2420.0,2780.0,1400000.0
2021S05075350613.01,5350613.01,5350613.01,4269.0,1549.0,1510.0,115000.0,98000.0,0.1610738255033557,1255.0,240.0,1000000.0,21360.0,1660.0,1780.0,1000000.0
2021S05075350613.03,5350613.03,5350613.03,4207.0,1576.0,1530.0,93000.0,82000.0,0.37942122186495175,960.0,590.0,1000000.0,20400.0,1760.0,1700.0,1000000.0
2021S05075350613.04,5350613.04,5350613.04,4856.0,2265.0,2115.0,72000.0,65500.0,0.5355450236966824,975.0,1130.0,750000.0,21600.0,1230.0,1800.0,750000.0
2021S05075350614.01,5350614.01,5350614.01,3141.0,1104.0,1090.0,135000.0,116000.0,0.0684931506849315,1020.0,75.0,1000000.0,31440.0,1780.0,2620.0,1000000.0
2021S05075350614.02,5350614.02,5350614.02,3929.0,1435.0,1410.0,123000.0,106000.0,0.0711743772241993,1300.0,100.0,1000000.0,30720.0,1840.0,2560.0,1000000.0
2021S05075350615.00,5350615.00,5350615.00,21317.0,7011.0,6525.0,131000.0,111000.0,0.2888368462138954,4555.0,1850.0,1300000.0,34800.0,3100.0,2900.0,1300000.0
2021S05075350620.05,5350620.05,5350620.05,4761.0,1309.0,1295.0,166000.0,137000.0,0.03529411764705882,1220.0,45.0,1100000.0,32880.0,2300.0,2740.0,1100000.0
2021S05075350620.06,5350620.06,5350620.06,7833.0,2459.0,2420.0,118000.0,101000.0,0.1859504132231405,1965.0,450.0,850000.0,26640.0,2240.0,2220.0,850000.0
2021S05075350620.07,5350620.07,5350620.07,5458.0,1407.0,1395.0,157000.0,133000.0,0.04929577464788732,1355.0,70.0,1000000.0,32880.0,2500.0,2740.0,1000000.0
2021S05075350620.09,5350620.09,5350620.09,6174.0,1870.0,1830.0,127000.0,108000.0,0.14945652173913043,1565.0,275.0,890000.0,26880.0,2340.0,2240.0,890000.0
2021S05075350620.13,5350620.13,5350620.13,2419.0,892.0,820.0,118000.0,102000.0,0.13580246913580246,700.0,110.0,1500000.0,22800.0,1090.0,1900.0,1500000.0
2021S05075350620.14,5350620.14,5350620.14,5784.0,1739.0,1715.0,130000.0,111000.0,0.11781609195402298,1535.0,205.0,900000.0,23760.0,2100.0,1980.0,900000.0
2021S05075350620.15,5350620.15,5350620.15,4095.0,1576.0,1535.0,103000.0,88000.0,0.17880794701986755,1240.0,270.0,700000.0,24720.0,2040.0,2060.0,700000.0
2021S05075350620.16,5350620.16,5350620.16,3238.0,949.0,940.0,131000.0,110000.0,0.13114754098360656,800.0,120.0,900000.0,30480.0,2480.0,2540.0,900000.0
2021S05075350620.17,5350620.17,5350620.17,5138.0,1487.0,1465.0,134000.0,113000.0,0.11864406779661017,1300.0,175.0,900000.0,26400.0,2240.0,2200.0,900000.0
2021S05075350620.18,5350620.18,5350620.18,4634.0,1345.0,1325.0,127000.0,109000.0,0.16853932584269662,1115.0,225.0,950000.0,31200.0,2380.0,2600.0,950000.0
2021S05075350620.19,5350620.19,5350620.19,3155.0,804.0,795.0,168000.0,140000.0,0.043209876543209874,780.0,35.0,1200000.0,34800.0,2740.0,2900.0,1200000.0
2021S05075350620.20,5350620.20,5350620.20,4584.0,1115.0,1110.0,156000.0,130000.0,0.0684931506849315,1025.0,75.0,1100000.0,34320.0,2780.0,2860.0,1100000.0
2021S05075350620.21,5350620.21,5350620.21,5328.0,1560.0,1525.0,123000.0,104000.0,0.27960526315789475,1095.0,425.0,850000.0,29040.0,2460.0,2420.0,850000.0
2021S05075350620.22,5350620.22,5350620.22,4823.0,1321.0,1305.0,145000.0,121000.0,0.13533834586466165,1150.0,180.0,1000000.0,28320.0,2520.0,2360.0,1000000.0
2021S05075350620.23,5350620.23,5350620.23,4508.0,1230.0,1200.0,130000.0,110000.0,0.1459227467811159,995.0,170.0,980000.0,30000.0,2700.0,2500.0,980000.0
2021S05075350620.24,5350620.24,5350620.24,7044.0,1888.0,1870.0,142000.0,119000.0,0.09259259259259259,1710.0,175.0,950000.0,29760.0,2520.0,2480.0,950000.0
2021S05075350620.25,5350620.25,5350620.25,5889.0,1735.0,1650.0,131000.0,111000.0,0.18018018018018017,1365.0,300.0,1000000.0,32880.0,2640.0,2740.0,1000000.0
2021S05075350620.26,5350620.26,5350620.26,3554.0,1047.0,1035.0,120000.0,103000.0,0.21844660194174756,805.0,225.0,920000.0,27840.0,2500.0,2320.0,920000.0
2021S05075350620.27,5350620.27,5350620.27,4385.0,1327.0,1305.0,120000.0,102000.0,0.2364341085271318,990.0,305.0,950000.0,29040.0,2420.0,2420.0,950000.0
2021S05075350620.28,5350620.28,5350620.28,4093.0,1262.0,1235.0,114000.0,97000.0,0.3306122448979592,820.0,405.0,1000000.0,30000.0,2640.0,2500.0,1000000.0
2021S05075350620.29,5350620.29,5350620.29,7578.0,2044.0,1990.0,131000.0,111000.0,0.25692695214105793,1480.0,510.0,1070000.0,31920.0,2880.0,2660.0,1070000.0
2021S05075350621.00,5350621.00,5350621.00,6057.0,2225.0,2165.0,116000.0,98000.0,0.11316397228637413,1915.0,245.0,900000.0,15840.0,1580.0,1320.0,900000.0
2021S05075350622.00,5350622.00,5350622.00,6203.0,2345.0,2270.0,108000.0,93000.0,0.24724061810154527,1710.0,560.0,850000.0,19080.0,1720.0,1590.0,850000.0
2021S05075350623.00,5350623.00,5350623.00,3572.0,1784.0,1705.0,74000.0,64500.0,0.44970414201183434,930.0,760.0,800000.0,16440.0,1140.0,1370.0,800000.0
2021S05075350624.00,5350624.00,5350624.00,5288.0,1992.0,1970.0,108000.0,93000.0,0.21158690176322417,1560.0,420.0,900000.0,13560.0,1600.0,1130.0,900000.0
2021S05075350625.00,5350625.00,5350625.00,1457.0,182.0,165.0,105000.0,90000.0,0.3225806451612903,105.0,50.0,1500000.0,14520.0,1660.0,1210.0,1500000.0
2021S05075350626.00,5350626.00,5350626.00,5927.0,2106.0,2020.0,143000.0,120000.0,0.08866995073891626,1850.0,180.0,1500000.0,15480.0,1820.0,1290.0,1500000.0
2021S05075350630.00,5350630.00,5350630.00,3352.0,1128.0,1055.0,124000.0,105000.0,0.17703349282296652,855.0,185.0,1200000.0,20400.0,1340.0,1700.0,1200000.0
2021S05075350631.02,5350631.02,5350631.02,5911.0,1728.0,1715.0,162000.0,134000.0,0.0469208211143695,1625.0,80.0,1000000.0,31200.0,2340.0,2600.0,1000000.0
2021S05075350631.03,5350631.03,5350631.03,4968.0,1399.0,1395.0,194000.0,157000.0,0.024822695035460994,1380.0,35.0,1200000.0,26400.0,2400.0,2200.0,1200000.0
2021S05075350631.04,5350631.04,5350631.04,5650.0,1732.0,1720.0,164000.0,135000.0,0.03216374269005848,1650.0,55.0,1000000.0,29040.0,2280.0,2420.0,1000000.0
2021S05075350632.00,5350632.00,5350632.00,4412.0,1739.0,1715.0,112000.0,96000.0,0.16279069767441862,1435.0,280.0,820000.0,15000.0,1500.0,1250.0,820000.0
2021S05075350633.00,5350633.00,5350633.00,3736.0,1521.0,1490.0,100000.0,86000.0,0.20860927152317882,1190.0,315.0,700000.0,16080.0,1920.0,1340.0,700000.0
2021S05075350634.01,5350634.01,5350634.01,4381.0,1463.0,1445.0,149000.0,125000.0,0.055944055944055944,1350.0,80.0,1000000.0,12840.0,2000.0,1070.0,1000000.0
2021S05075350634.02,5350634.02,5350634.02,3595.0,1397.0,1375.0,111000.0,95000.0,0.1444043321299639,1190.0,200.0,800000.0,15840.0,1620.0,1320.0,800000.0
2021S05075350635.00,5350635.00,5350635.00,6022.0,2532.0,2450.0,101000.0,87000.0,0.3122448979591837,1680.0,765.0,900000.0,15600.0,1800.0,1300.0,900000.0
2021S05075350636.00,5350636.00,5350636.00,3185.0,1133.0,1115.0,124000.0,103000.0,0.17488789237668162,920.0,195.0,850000.0,15000.0,1860.0,1250.0,850000.0
2021S05075350637.00,5350637.00,5350637.00,7306.0,2564.0,2510.0,129000.0,109000.0,0.11976047904191617,2205.0,300.0,1200000.0,18360.0,1640.0,1530.0,1200000.0
2021S05075350638.00,5350638.00,5350638.00,6034.0,2361.0,2320.0,99000.0,86000.0,0.23768736616702354,1780.0,555.0,755000.0,14520.0,1700.0,1210.0,755000.0
2021S05075350639.00,5350639.00,5350639.00,4399.0,1555.0,1525.0,120000.0,103000.0,0.10963455149501661,1340.0,165.0,800000.0,13920.0,1900.0,1160.0,800000.0
2021S05075350800.01,5350800.01,5350800.01,3828.0,1886.0,1815.0,90000.0,77000.0,0.27445652173913043,1335.0,505.0,690000.0,23280.0,1840.0,1940.0,690000.0
2021S05075350800.02,5350800.02,5350800.02,4844.0,1923.0,1865.0,95000.0,82000.0,0.27520435967302453,1325.0,505.0,800000.0,18960.0,1550.0,1580.0,800000.0
2021S05075350801.01,5350801.01,5350801.01,3579.0,1402.0,1355.0,106000.0,91000.0,0.12915129151291513,1180.0,175.0,800000.0,18600.0,1760.0,1550.0,800000.0
2021S05075350801.02,5350801.02,5350801.02,6181.0,2111.0,2060.0,136000.0,113000.0,0.07506053268765134,1910.0,155.0,1000000.0,19200.0,1800.0,1600.0,1000000.0
2021S05075350802.01,5350802.01,5350802.01,4011.0,1328.0,1300.0,130000.0,111000.0,0.05019305019305019,1230.0,65.0,890000.0,25200.0,1450.0,2100.0,890000.0
2021S05075350802.02,5350802.02,5350802.02,5373.0,1830.0,1800.0,143000.0,120000.0,0.08310249307479224,1660.0,150.0,1000000.0,24000.0,1620.0,2000.0,1000000.0
2021S05075350803.03,5350803.03,5350803.03,5633.0,1887.0,1820.0,136000.0,117000.0,0.14560439560439561,1555.0,265.0,1000000.0,18000.0,1860.0,1500.0,1000000.0
2021S05075350803.04,5350803.04,5350803.04,6258.0,1870.0,1845.0,151000.0,127000.0,0.09782608695652174,1660.0,180.0,1000000.0,21840.0,2260.0,1820.0,1000000.0
2021S05075350803.05,5350803.05,5350803.05,6850.0,2144.0,2130.0,143000.0,120000.0,0.0539906103286385,2010.0,115.0,900000.0,15600.0,2120.0,1300.0,900000.0
2021S05075350803.06,5350803.06,5350803.06,5452.0,1745.0,1730.0,129000.0,111000.0,0.13005780346820808,1505.0,225.0,900000.0,15600.0,1920.0,1300.0,900000.0
2021S05075350804.01,5350804.01,5350804.01,7216.0,2330.0,2295.0,145000.0,123000.0,0.04357298474945534,2195.0,100.0,1000000.0,16800.0,1760.0,1400.0,1000000.0
2021S05075350804.05,5350804.05,5350804.05,7125.0,2271.0,2235.0,139000.0,118000.0,0.06935123042505593,2080.0,155.0,950000.0,15000.0,1980.0,1250.0,950000.0
2021S05075350804.06,5350804.06,5350804.06,3011.0,1080.0,1065.0,114000.0,98000.0,0.1,950.0,105.0,800000.0,6720.0,1800.0,560.0,800000.0
2021S05075350804.07,5350804.07,5350804.07,3796.0,1419.0,1310.0,94000.0,83000.0,0.31153846153846154,895.0,405.0,650000.0,18720.0,1860.0,1560.0,650000.0
2021S05075350804.08,5350804.08,5350804.08,3623.0,1176.0,1155.0,145000.0,121000.0,0.0423728813559322,1125.0,50.0,980000.0,21840.0,2000.0,1820.0,980000.0
2021S05075350804.10,5350804.10,5350804.10,4860.0,2266.0,2220.0,81000.0,71500.0,0.24384787472035793,1690.0,545.0,645000.0,21360.0,1400.0,1780.0,645000.0
2021S05075350804.11,5350804.11,5350804.11,5896.0,2204.0,2145.0,93000.0,82000.0,0.16783216783216784,1790.0,360.0,632000.0,22080.0,1940.0,1840.0,632000.0
2021S05075350804.12,5350804.12,5350804.12,8874.0,2700.0,2635.0,122000.0,105000.0,0.14922480620155038,2190.0,385.0,850000.0,25920.0,2440.0,2160.0,850000.0
2021S05075350804.13,5350804.13,5350804.13,4931.0,1425.0,1380.0,122000.0,105000.0,0.14084507042253522,1220.0,200.0,900000.0,15240.0,2120.0,1270.0,900000.0
2021S05075350805.04,5350805.04,5350805.04,8024.0,2507.0,2470.0,150000.0,126000.0,0.06097560975609756,2310.0,150.0,920000.0,24960.0,2280.0,2080.0,920000.0
2021S05075350805.06,5350805.06,5350805.06,6154.0,1935.0,1885.0,109000.0,95000.0,0.2393617021276596,1440.0,450.0,800000.0,14280.0,2020.0,1190.0,800000.0
2021S05075350805.09,5350805.09,5350805.09,5648.0,1656.0,1620.0,125000.0,109000.0,0.07384615384615385,1495.0,120.0,800000.0,21360.0,2140.0,1780.0,800000.0
2021S05075350805.10,5350805.10,5350805.10,6464.0,2068.0,2035.0,118000.0,101000.0,0.07785888077858881,1895.0,160.0,800000.0,21120.0,2020.0,1760.0,800000.0
2021S05075350805.16,5350805.16,5350805.16,7541.0,1897.0,1870.0,143000.0,122000.0,0.08021390374331551,1720.0,150.0,990000.0,26640.0,2540.0,2220.0,990000.0
2021S05075350805.17,5350805.17,5350805.17,5598.0,1502.0,1485.0,140000.0,119000.0,0.05723905723905724,1400.0,85.0,950000.0,25680.0,2340.0,2140.0,950000.0
2021S05075350805.18,5350805.18,5350805.18,3011.0,959.0,940.0,123000.0,106000.0,0.11052631578947368,840.0,105.0,800000.0,17400.0,2040.0,1450.0,800000.0
2021S05075350805.19,5350805.19,5350805.19,1794.0,636.0,625.0,102000.0,90000.0,0.1322314049586777,520.0,80.0,800000.0,20880.0,1570.0,1740.0,800000.0
2021S05075350805.20,5350805.20,5350805.20,4716.0,1444.0,1425.0,122000.0,104000.0,0.09407665505226481,1295.0,135.0,800000.0,24960.0,2120.0,2080.0,800000.0
2021S05075350805.21,5350805.21,5350805.21,1664.0,509.0,505.0,118000.0,102000.0,0.12380952380952381,455.0,65.0,760000.0,28080.0,2020.0,2340.0,760000.0
2021S05075350805.22,5350805.22,5350805.22,4696.0,1223.0,1205.0,140000.0,122000.0,0.08786610878661087,1090.0,105.0,1000000.0,27600.0,2880.0,2300.0,1000000.0
2021S05075350805.23,5350805.23,5350805.23,6964.0,1930.0,1900.0,121000.0,105000.0,0.1741424802110818,1565.0,330.0,880000.0,29040.0,2580.0,2420.0,880000.0
2021S05075350805.24,5350805.24,5350805.24,333.0,92.0,85.0,125000.0,109000.0,0.11764705882352941,75.0,10.0,1800000.0,25320.0,2620.0,,1800000.0
2021S05075350805.25,5350805.25,5350805.25,10050.0,2806.0,2755.0,131000.0,114000.0,0.16878402903811252,2290.0,465.0,900000.0,29760.0,2520.0,2480.0,900000.0
2021S05075350805.26,5350805.26,5350805.26,346.0,113.0,105.0,240000.0,188000.0,0.0,110.0,0.0,2500000.0,26136.0,2420.0,,2500000.0
2021S05075350805.27,5350805.27,5350805.27,8917.0,2358.0,2340.0,136000.0,117000.0,0.060085836909871244,2195.0,140.0,900000.0,25440.0,2560.0,2120.0,900000.0
2021S05075350806.00,5350806.00,5350806.00,4854.0,1599.0,1535.0,119000.0,102000.0,0.2236842105263158,1180.0,340.0,1000000.0,28800.0,2680.0,2400.0,1000000.0
2021S05075350807.00,5350807.00,5350807.00,2375.0,889.0,840.0,126000.0,105000.0,0.2222222222222222,665.0,190.0,1110000.0,17160.0,2120.0,1430.0,1110000.0
2021S05075350810.01,5350810.01,5350810.01,4123.0,1799.0,1740.0,73500.0,66000.0,0.5014245014245015,870.0,880.0,552000.0,17160.0,1480.0,1430.0,552000.0
2021S05075350810.02,5350810.02,5350810.02,2402.0,1010.0,980.0,94000.0,82000.0,0.23857868020304568,750.0,235.0,770000.0,9060.0,1660.0,755.0,770000.0
2021S05075350810.03,5350810.03,5350810.03,3147.0,1213.0,1190.0,111000.0,94000.0,0.0811965811965812,1075.0,95.0,800000.0,21600.0,1420.0,1800.0,800000.0
2021S05075350810.04,5350810.04,5350810.04,6306.0,2697.0,2610.0,92000.0,80000.0,0.36590038314176243,1655.0,955.0,740000.0,20640.0,1680.0,1720.0,740000.0
2021S05075350810.05,5350810.05,5350810.05,3642.0,1382.0,1365.0,119000.0,101000.0,0.10108303249097472,1250.0,140.0,800000.0,19080.0,1310.0,1590.0,800000.0
2021S05075350811.00,5350811.00,5350811.00,3882.0,1671.0,1620.0,78500.0,69500.0,0.534375,750.0,855.0,700000.0,16200.0,1960.0,1350.0,700000.0
2021S05075350812.00,5350812.00,5350812.00,6203.0,2152.0,2115.0,106000.0,92000.0,0.12293144208037825,1855.0,260.0,700000.0,21600.0,1800.0,1800.0,700000.0
2021S05075350820.03,5350820.03,5350820.03,3884.0,1137.0,1110.0,141000.0,122000.0,0.08558558558558559,1015.0,95.0,1000000.0,18000.0,2080.0,1500.0,1000000.0
2021S05075350820.04,5350820.04,5350820.04,2704.0,768.0,750.0,133000.0,115000.0,0.059602649006622516,705.0,45.0,800000.0,19080.0,2060.0,1590.0,800000.0
2021S05075350820.05,5350820.05,5350820.05,2371.0,679.0,665.0,162000.0,136000.0,0.045112781954887216,640.0,30.0,1000000.0,21408.0,2440.0,,1000000.0
2021S05075350820.06,5350820.06,5350820.06,1994.0,834.0,820.0,95000.0,83000.0,0.21739130434782608,625.0,175.0,750000.0,20160.0,1540.0,1680.0,750000.0
2021S05075350820.07,5350820.07,5350820.07,4088.0,1298.0,1275.0,141000.0,119000.0,0.16015625,1070.0,205.0,1000000.0,14280.0,2000.0,1190.0,1000000.0
2021S05075350830.00,5350830.00,5350830.00,4964.0,1790.0,1725.0,137000.0,115000.0,0.1037463976945245,1550.0,180.0,1200000.0,13560.0,1940.0,1130.0,1200000.0
