ctuid,ct_code,GEO_NAME,population_2021,total_private_dwellings,total_households,median_household_income,median_aftertax_income,renter_share,owner_households,renter_households,home_price,annual_rent,median_monthly_shelter_owned,median_monthly_shelter_rented,median_dwelling_value,population_2016,occupied_dwellings_2016,median_household_income_2016,renter_share_2016,home_price_2016,annual_rent_2016,units_2021,units_2016,delta_units,income_growth,rent_growth,home_price_growth,renter_share_change,dev_occurred
2021S05075350412.18,5350412.18,5350412.18,7096.0,2248.0,2200.0,172000.0,143000.0,0.04318181818181818,2105.0,95.0,1800000.0,33600.0,1390.0,2800.0,1800000.0,7593.0,2222.0,151780.0,0.029213483146067417,1201045.0,12624.0,2248.0,2222.0,26.0,0.13321913295559362,1.661596958174905,0.49869488653630795,0.013968335035750765,1
2021S05075350412.19,5350412.19,5350412.19,9254.0,2730.0,2695.0,146000.0,125000.0,0.05380333951762523,2550.0,145.0,1200000.0,29520.0,1760.0,2460.0,1200000.0,9559.0,2711.0,116787.0,0.06273062730627306,800778.0,19932.0,2730.0,2711.0,19.0,0.25013914219904615,0.4810355207706201,0.4985426672560935,-0.008927287788647827,1
2021S05075350412.20,5350412.20,5350412.20,5528.0,1706.0,1685.0,139000.0,118000.0,0.0625,1580.0,105.0,1100000.0,19200.0,1620.0,1600.0,1100000.0,5761.0,1694.0,110933.0,0.05014749262536873,753231.0,22476.0,1706.0,1694.0,12.0,0.2530085727421056,-0.14575547250400428,0.46037536957453956,0.012352507374631269,1
2021S05075350412.22,5350412.22,5350412.22,8911.0,2560.0,2520.0,143000.0,121000.0,0.10119047619047619,2270.0,255.0,1250000.0,29280.0,2280.0,2440.0,1250000.0,8811.0,2391.0,114528.0,0.07740585774058577,897896.0,25452.0,2560.0,2391.0,169.0,0.24860296172115115,0.1504007543611504,0.3921434108181794,0.023784618449890424,1
2021S05075350412.24,5350412.24,5350412.24,8731.0,2497.0,2460.0,136000.0,116000.0,0.10365853658536585,2205.0,255.0,1100000.0,33840.0,2300.0,2820.0,1100000.0,8371.0,2272.0,111849.0,0.05506607929515418,752687.0,23604.0,2497.0,2272.0,225.0,0.2159250417974233,0.43365531265887136,0.4614308470851762,0.048592457290211666,1
2021S05075350412.25,5350412.25,5350412.25,5469.0,1557.0,1530.0,145000.0,125000.0,0.06209150326797386,1435.0,95.0,1290000.0,25920.0,2040.0,2160.0,1290000.0,5508.0,1508.0,117077.0,0.053156146179401995,849261.0,18060.0,1557.0,1508.0,49.0,0.23850115735797808,0.43521594684385384,0.5189676671835867,0.008935357088571863,1
2021S05075350412.26,5350412.26,5350412.26,6018.0,1695.0,1675.0,137000.0,117000.0,0.09850746268656717,1515.0,165.0,1200000.0,31680.0,2300.0,2640.0,1200000.0,6267.0,1680.0,112026.0,0.044642857142857144,799202.0,26460.0,1695.0,1680.0,15.0,0.2229303911591952,0.19727891156462585,0.5014977439996396,0.053864605543710024,1
2021S05075350413.01,5350413.01,5350413.01,16587.0,4762.0,4605.0,162000.0,134000.0,0.07934782608695652,4235.0,365.0,1700000.0,31920.0,3080.0,2660.0,1700000.0,9614.0,2814.0,133888.0,0.08703374777975133,1199265.0,24648.0,4762.0,2814.0,1948.0,0.20996653919694072,0.29503407984420643,0.4175349067970799,-0.007685921692794806,1
2021S05075350413.02,5350413.02,5350413.02,15154.0,4189.0,4110.0,142000.0,121000.0,0.08394160583941605,3760.0,345.0,1250000.0,31680.0,2820.0,2640.0,1250000.0,12789.0,3433.0,121639.0,0.0641399416909621,899381.0,24216.0,4189.0,3433.0,756.0,0.16738874867435607,0.30822596630327054,0.3898447932522479,0.019801664148453954,1
2021S05075350420.03,5350420.03,5350420.03,7043.0,2989.0,2625.0,81000.0,73500.0,0.5085714285714286,1295.0,1335.0,1400000.0,16440.0,1420.0,1370.0,1400000.0,6503.0,2376.0,62272.0,0.4842105263157895,1000441.0,14256.0,2989.0,2376.0,613.0,0.30074511819116134,0.1531986531986532,0.39938287215338036,0.024360902255639083,1
2021S05075350420.05,5350420.05,5350420.05,7993.0,3460.0,3305.0,79500.0,70500.0,0.28290468986384265,2370.0,935.0,850000.0,21840.0,1370.0,1820.0,850000.0,7714.0,2973.0,66270.0,0.292436974789916,801548.0,17124.0,3460.0,2973.0,487.0,0.19963784517881394,0.2754029432375613,0.06044803305603657,-0.009532284926073331,1
2021S05075350420.06,5350420.06,5350420.06,4978.0,1571.0,1540.0,127000.0,111000.0,0.0732484076433121,1455.0,115.0,1500000.0,32160.0,1280.0,2680.0,1500000.0,5147.0,1511.0,105184.0,0.03571428571428571,1201611.0,15576.0,1571.0,1511.0,60.0,0.2074079707940371,1.0647149460708782,0.24832412486237226,0.03753412192902639,1
2021S05075350420.08,5350420.08,5350420.08,4459.0,2086.0,1990.0,67500.0,60400.0,0.3494897959183674,1275.0,685.0,650000.0,20880.0,1450.0,1740.0,650000.0,4375.0,1979.0,56555.0,0.3155216284987277,420682.0,16908.0,2086.0,1979.0,107.0,0.19352842365838563,0.23491838183108588,0.5451100831506934,0.03396816741963965,1
2021S05075350420.09,5350420.09,5350420.09,4804.0,2288.0,2225.0,67000.0,60400.0,0.36807095343680707,1420.0,830.0,680000.0,15600.0,1740.0,1300.0,680000.0,4537.0,2033.0,51744.0,0.3765281173594132,450186.0,12936.0,2288.0,2033.0,255.0,0.2948361162646877,0.20593692022263452,0.5104867765767928,-0.008457163922606148,1
2021S05075350420.10,5350420.10,5350420.10,3662.0,1052.0,1020.0,139000.0,119000.0,0.05365853658536585,970.0,55.0,2300000.0,41280.0,2940.0,3440.0,2300000.0,3727.0,965.0,123776.0,0.036458333333333336,2000683.0,47652.0,1052.0,965.0,87.0,0.12299638055842813,-0.13371946612943844,0.14960740906980266,0.017200203252032517,1
2021S05075350420.11,5350420.11,5350420.11,5917.0,1809.0,1750.0,142000.0,120000.0,0.08285714285714285,1600.0,145.0,2500000.0,38400.0,2040.0,3200.0,2500000.0,6190.0,1711.0,132813.0,0.049707602339181284,2000116.0,38328.0,1809.0,1711.0,98.0,0.06917244546844059,0.001878522229179712,0.24992750420475612,0.03314954051796157,1
2021S05075350420.13,5350420.13,5350420.13,6205.0,2659.0,2565.0,81000.0,72000.0,0.2787524366471735,1850.0,715.0,800000.0,24720.0,1840.0,2060.0,800000.0,5570.0,2152.0,69931.0,0.22093023255813954,650621.0,18012.0,2659.0,2152.0,507.0,0.15828459481488896,0.37241838774150565,0.2295944951054454,0.057822204089033935,1
2021S05075350420.14,5350420.14,5350420.14,8657.0,3966.0,3815.0,75500.0,66500.0,0.3315858453473132,2550.0,1265.0,650000.0,23520.0,1800.0,1960.0,650000.0,7143.0,2884.0,69686.0,0.2222222222222222,501285.0,18240.0,3966.0,2884.0,1082.0,0.08343139224521424,0.2894736842105263,0.29666756435959585,0.10936362312509101,1
2021S05075350420.15,5350420.15,5350420.15,2333.0,737.0,705.0,114000.0,104000.0,0.09558823529411764,610.0,65.0,2000000.0,34800.0,1800.0,2900.0,2000000.0,2349.0,679.0,93312.0,0.038461538461538464,1506199.0,0.0,737.0,679.0,58.0,0.22170781893004116,34800.0,0.32784578930141367,0.05712669683257918,1
2021S05075350421.01,5350421.01,5350421.01,7209.0,2616.0,2490.0,112000.0,96000.0,0.15261044176706828,2110.0,380.0,1900000.0,24240.0,2080.0,2020.0,1900000.0,6824.0,2285.0,97365.0,0.12910284463894967,1400441.0,18876.0,2616.0,2285.0,331.0,0.15031068659169106,0.28417037507946596,0.3567154917629518,0.023507597128118618,1
2021S05075350421.04,5350421.04,5350421.04,3715.0,1633.0,1585.0,77500.0,70000.0,0.2802547770700637,1130.0,440.0,700000.0,24000.0,1580.0,2000.0,700000.0,3675.0,1591.0,63424.0,0.27607361963190186,485074.0,19344.0,1633.0,1591.0,42.0,0.22193491422805248,0.24069478908188585,0.4430787879787414,0.004181157438161831,1
2021S05075350421.05,5350421.05,5350421.05,3408.0,1225.0,1190.0,117000.0,100000.0,0.09504132231404959,1095.0,115.0,1000000.0,27120.0,1860.0,2260.0,1000000.0,3600.0,1204.0,101961.0,0.06465517241379311,751776.0,18804.0,1225.0,1204.0,21.0,0.14749757260128873,0.44224633056796425,0.3301834589026518,0.03038614990025648,1
2021S05075350421.06,5350421.06,5350421.06,4294.0,1969.0,1875.0,75500.0,67500.0,0.2154255319148936,1480.0,405.0,780000.0,24000.0,1700.0,2000.0,780000.0,3631.0,1412.0,71168.0,0.12949640287769784,598367.0,19536.0,1969.0,1412.0,557.0,0.060870053956834536,0.2285012285012285,0.3035478226573324,0.08592912903719577,1
2021S05075350421.07,5350421.07,5350421.07,4018.0,1409.0,1355.0,119000.0,103000.0,0.11895910780669144,1185.0,160.0,1500000.0,30720.0,1600.0,2560.0,1500000.0,4097.0,1310.0,113280.0,0.07142857142857142,982836.0,14424.0,1409.0,1310.0,99.0,0.050494350282485875,1.1297836938435941,0.5261956216500006,0.04753053637812002,1
2021S05075350422.02,5350422.02,5350422.02,5842.0,2344.0,2210.0,72500.0,65500.0,0.5,1115.0,1115.0,900000.0,16200.0,1760.0,1350.0,900000.0,5361.0,2068.0,55125.0,0.43719806763285024,683909.0,13920.0,2344.0,2068.0,276.0,0.31519274376417233,0.16379310344827586,0.31596455083936603,0.06280193236714976,1
2021S05075350422.03,5350422.03,5350422.03,6807.0,2093.0,2050.0,128000.0,111000.0,0.13725490196078433,1760.0,280.0,1200000.0,32160.0,2080.0,2680.0,1200000.0,6992.0,2045.0,102955.0,0.06082725060827251,898763.0,26544.0,2093.0,2045.0,48.0,0.24326161915399933,0.2115732368896926,0.3351684481893447,0.07642765135251181,1
2021S05075350422.04,5350422.04,5350422.04,3761.0,1166.0,1145.0,119000.0,104000.0,0.10087719298245613,1030.0,115.0,1400000.0,30000.0,1510.0,2500.0,1400000.0,3956.0,1147.0,103360.0,0.05217391304347826,1000728.0,26244.0,1166.0,1147.0,19.0,0.1513157894736842,0.14311842706904435,0.39898154143783326,0.04870327993897788,1
2021S05075350422.05,5350422.05,5350422.05,6730.0,2049.0,2010.0,120000.0,104000.0,0.12686567164179105,1760.0,255.0,1300000.0,34320.0,1660.0,2860.0,1300000.0,7090.0,2006.0,99547.0,0.06234413965087282,999608.0,25812.0,2049.0,2006.0,43.0,0.20546073713924076,0.3296141329614133,0.30050979984153786,0.06452153199091823,1
2021S05075350422.06,5350422.06,5350422.06,5356.0,2349.0,2235.0,63200.0,57200.0,0.4955357142857143,1130.0,1110.0,1000000.0,12960.0,1900.0,1080.0,1000000.0,5212.0,2211.0,49938.0,0.4751131221719457,798873.0,11232.0,2349.0,2211.0,138.0,0.2655693059393648,0.15384615384615385,0.25176342172034855,0.020422592113768623,1
2021S05075350423.01,5350423.01,5350423.01,3738.0,1372.0,1300.0,115000.0,99000.0,0.22440944881889763,985.0,285.0,1500000.0,20880.0,1480.0,1740.0,1500000.0,3719.0,1298.0,98731.0,0.18631178707224336,1002486.0,16140.0,1372.0,1298.0,74.0,0.16478107180115667,0.2936802973977695,0.49628024730519926,0.03809766174665427,1
2021S05075350423.02,5350423.02,5350423.02,7750.0,2829.0,2710.0,112000.0,96000.0,0.26508226691042047,2015.0,725.0,1510000.0,17880.0,1880.0,1490.0,1510000.0,7786.0,2666.0,94487.0,0.22264150943396227,1003101.0,14568.0,2829.0,2666.0,163.0,0.18534824896546614,0.2273476112026359,0.5053319655747527,0.0424407574764582,1
2021S05075350424.04,5350424.04,5350424.04,2542.0,801.0,785.0,127000.0,109000.0,0.08552631578947369,695.0,65.0,1200000.0,32880.0,1740.0,2740.0,1200000.0,2404.0,707.0,106752.0,0.05714285714285714,898585.0,24396.0,801.0,707.0,94.0,0.18967326139088728,0.34776192818494833,0.3354329306632094,0.028383458646616545,1
2021S05075350424.05,5350424.05,5350424.05,8853.0,2968.0,2865.0,98000.0,87000.0,0.2578397212543554,2125.0,740.0,1200000.0,19200.0,1530.0,1600.0,1200000.0,9297.0,2846.0,80192.0,0.2513181019332162,897355.0,17208.0,2968.0,2846.0,122.0,0.22206703910614525,0.11576011157601115,0.33726340188665577,0.006521619321139205,1
2021S05075350424.07,5350424.07,5350424.07,8306.0,2571.0,2535.0,125000.0,108000.0,0.11045364891518737,2250.0,280.0,1250000.0,34800.0,2460.0,2900.0,1250000.0,8404.0,2458.0,110336.0,0.05894308943089431,899421.0,25656.0,2571.0,2458.0,113.0,0.13290313225058004,0.35640785781103834,0.38978298260769983,0.05151055948429306,1
2021S05075350424.08,5350424.08,5350424.08,7012.0,2193.0,2150.0,137000.0,117000.0,0.08624708624708624,1965.0,185.0,1400000.0,25200.0,2280.0,2100.0,1400000.0,7399.0,2136.0,119296.0,0.0514018691588785,1000542.0,15336.0,2193.0,2136.0,57.0,0.14840396995708155,0.6431924882629108,0.3992416110468126,0.03484521708820774,1
2021S05075350424.09,5350424.09,5350424.09,4648.0,1550.0,1465.0,122000.0,105000.0,0.14965986394557823,1250.0,220.0,1300000.0,29520.0,2940.0,2460.0,1300000.0,3607.0,1141.0,93542.0,0.14285714285714285,977978.0,21192.0,1550.0,1141.0,409.0,0.3042269782557568,0.3929784824462061,0.32927325563560733,0.006802721088435382,1
2021S05075350424.10,5350424.10,5350424.10,6441.0,1956.0,1920.0,142000.0,119000.0,0.07853403141361257,1760.0,150.0,1270000.0,31440.0,2300.0,2620.0,1270000.0,6495.0,1883.0,121088.0,0.028871391076115485,897670.0,23688.0,1956.0,1883.0,73.0,0.17270084566596194,0.3272543059777102,0.4147738032907416,0.04966264033749708,1
2021S05075350424.11,5350424.11,5350424.11,8859.0,3012.0,2880.0,117000.0,101000.0,0.18055555555555555,2360.0,520.0,1300000.0,30240.0,2540.0,2520.0,1300000.0,8070.0,2563.0,104119.0,0.1267056530214425,900881.0,20412.0,3012.0,2563.0,449.0,0.1237142116232388,0.48148148148148145,0.44303187657415355,0.053849902534113064,1
2021S05075350424.13,5350424.13,5350424.13,4554.0,1592.0,1505.0,116000.0,100000.0,0.22442244224422442,1175.0,340.0,1300000.0,31440.0,2980.0,2620.0,1300000.0,2373.0,770.0,102195.0,0.16993464052287582,898743.0,18216.0,1592.0,770.0,822.0,0.1350848867361417,0.7259552042160737,0.44646467343834667,0.054487801721348594,1
2021S05075350424.14,5350424.14,5350424.14,13157.0,3984.0,3910.0,131000.0,112000.0,0.1010230179028133,3515.0,395.0,1200000.0,31200.0,2560.0,2600.0,1200000.0,13212.0,3820.0,111061.0,0.058900523560209424,898394.0,25056.0,3984.0,3820.0,164.0,0.179531968917982,0.24521072796934865,0.33571684583824024,0.04212249434260388,1
2021S05075350424.15,5350424.15,5350424.15,9958.0,3125.0,3055.0,120000.0,103000.0,0.14238952536824878,2620.0,435.0,1200000.0,28800.0,2420.0,2400.0,1200000.0,9776.0,2848.0,103629.0,0.0824561403508772,897970.0,23592.0,3125.0,2848.0,277.0,0.157977014156269,0.22075279755849442,0.336347539450093,0.05993338501737158,1
2021S05075350424.16,5350424.16,5350424.16,9013.0,2594.0,2545.0,136000.0,116000.0,0.09803921568627451,2300.0,250.0,1500000.0,34080.0,2560.0,2840.0,1500000.0,8787.0,2438.0,113493.0,0.0778688524590164,1003046.0,27852.0,2594.0,2438.0,156.0,0.19831179015445888,0.2236105127100388,0.495444874911021,0.020170363227258112,1
2021S05075350430.03,5350430.03,5350430.03,6001.0,1989.0,1950.0,123000.0,105000.0,0.10335917312661498,1730.0,200.0,1000000.0,21600.0,1820.0,1800.0,1000000.0,5411.0,1796.0,102605.0,0.10364145658263306,696736.0,14268.0,1989.0,1796.0,193.0,0.19877198966911944,0.5138772077375946,0.4352638589078216,-0.0002822834560180787,1
2021S05075350430.05,5350430.05,5350430.05,7487.0,2356.0,2320.0,131000.0,111000.0,0.08137044967880086,2145.0,190.0,1000000.0,23760.0,2240.0,1980.0,1000000.0,7264.0,2277.0,108698.0,0.07221006564551423,750648.0,15588.0,2356.0,2277.0,79.0,0.20517396824228595,0.5242494226327945,0.3321823278021123,0.009160384033286631,1
2021S05075350430.06,5350430.06,5350430.06,7367.0,2182.0,2150.0,134000.0,114000.0,0.06960556844547564,2000.0,150.0,1000000.0,27120.0,2360.0,2260.0,1000000.0,6760.0,1986.0,106535.0,0.07360406091370558,698273.0,21900.0,2182.0,1986.0,196.0,0.2578026000844793,0.23835616438356164,0.4321046352930731,-0.003998492468229947,1
2021S05075350430.07,5350430.07,5350430.07,10270.0,3745.0,3665.0,113000.0,97000.0,0.16098226466575716,3070.0,590.0,950000.0,23520.0,2160.0,1960.0,950000.0,7518.0,2689.0,93497.0,0.17318435754189945,696813.0,15216.0,3745.0,2689.0,1056.0,0.20859492817951378,0.5457413249211357,0.36334999490537634,-0.012202092876142295,1
2021S05075350430.08,5350430.08,5350430.08,5992.0,1945.0,1925.0,112000.0,98000.0,0.1796875,1580.0,345.0,1000000.0,16560.0,2200.0,1380.0,1000000.0,6072.0,1929.0,93497.0,0.18251928020565553,697649.0,14976.0,1945.0,1929.0,16.0,0.19789939784164198,0.10576923076923077,0.4333855563471029,-0.0028317802056555264,1
2021S05075350431.01,5350431.01,5350431.01,6534.0,2636.0,2545.0,117000.0,100000.0,0.08447937131630648,2320.0,215.0,1100000.0,18000.0,1350.0,1500.0,1100000.0,6384.0,2509.0,103450.0,0.06374501992031872,800069.0,15024.0,2636.0,2509.0,127.0,0.13098115031416144,0.19808306709265175,0.3748814164778288,0.020734351395987755,1
2021S05075350431.02,5350431.02,5350431.02,6213.0,2301.0,2155.0,132000.0,109000.0,0.14583333333333334,1845.0,315.0,1800000.0,18240.0,2080.0,1520.0,1800000.0,6428.0,2169.0,115840.0,0.12211981566820276,1197707.0,14448.0,2301.0,2169.0,132.0,0.13950276243093923,0.26245847176079734,0.5028717374115707,0.02371351766513058,1
2021S05075350440.00,5350440.00,5350440.00,7728.0,2947.0,2770.0,127000.0,107000.0,0.18231046931407943,2265.0,505.0,1120000.0,22080.0,2160.0,1840.0,1120000.0,7105.0,2496.0,112314.0,0.16032064128256512,800807.0,16188.0,2947.0,2496.0,451.0,0.13075840945919476,0.36397331356560414,0.39858917317156317,0.021989828031514308,1
2021S05075350441.02,5350441.02,5350441.02,4356.0,1842.0,1760.0,89000.0,77000.0,0.40625,1045.0,715.0,950000.0,17160.0,1620.0,1430.0,950000.0,4494.0,1777.0,72141.0,0.4487534626038781,697377.0,15828.0,1842.0,1777.0,65.0,0.2336951248249955,0.0841546626231994,0.3622473927301875,-0.042503462603878106,1
2021S05075350441.03,5350441.03,5350441.03,7228.0,2583.0,2500.0,122000.0,105000.0,0.16966067864271456,2075.0,425.0,1200000.0,18000.0,1600.0,1500.0,1200000.0,7295.0,2496.0,115200.0,0.16032064128256512,850992.0,14472.0,2583.0,2496.0,87.0,0.059027777777777776,0.24378109452736318,0.4101190140447854,0.009340037360149434,1
2021S05075350441.04,5350441.04,5350441.04,5748.0,1843.0,1785.0,153000.0,127000.0,0.08403361344537816,1640.0,150.0,1200000.0,18600.0,2040.0,1550.0,1200000.0,5612.0,1674.0,142222.0,0.06865671641791045,802742.0,12768.0,1843.0,1674.0,169.0,0.07578293091082955,0.4567669172932331,0.49487631144253075,0.01537689702746771,1
2021S05075350442.02,5350442.02,5350442.02,4325.0,1841.0,1765.0,88000.0,78000.0,0.37393767705382436,1110.0,660.0,900000.0,18600.0,1510.0,1550.0,900000.0,4059.0,1630.0,75947.0,0.2834890965732087,601811.0,12948.0,1841.0,1630.0,211.0,0.15870277956996326,0.4365152919369787,0.4954861243812426,0.09044858048061566,1
2021S05075350442.03,5350442.03,5350442.03,5110.0,1719.0,1685.0,153000.0,128000.0,0.06451612903225806,1600.0,110.0,1300000.0,18000.0,1680.0,1500.0,1300000.0,5277.0,1688.0,148736.0,0.05357142857142857,890726.0,16776.0,1719.0,1688.0,31.0,0.028668244406196215,0.07296137339055794,0.4594836122443939,0.010944700460829494,1
2021S05075350442.04,5350442.04,5350442.04,3680.0,1455.0,1405.0,111000.0,96000.0,0.21299638989169675,1090.0,295.0,950000.0,15240.0,1590.0,1270.0,950000.0,3669.0,1333.0,104090.0,0.19029850746268656,688824.0,12576.0,1455.0,1333.0,122.0,0.06638485925641271,0.21183206106870228,0.3791621662427558,0.02269788242901019,1
2021S05075350442.05,5350442.05,5350442.05,7173.0,2625.0,2565.0,118000.0,101000.0,0.1111111111111111,2280.0,285.0,870000.0,25200.0,1980.0,2100.0,870000.0,7377.0,2602.0,99930.0,0.08846153846153847,600083.0,19332.0,2625.0,2602.0,23.0,0.18082657860502352,0.30353817504655495,0.44979944441018993,0.02264957264957264,1
2021S05075350442.06,5350442.06,5350442.06,16709.0,5398.0,5265.0,122000.0,104000.0,0.16904083570750236,4375.0,890.0,1200000.0,30720.0,2640.0,2560.0,1200000.0,10557.0,3155.0,111488.0,0.08874801901743265,851757.0,23916.0,5398.0,3155.0,2243.0,0.09428817451205511,0.28449573507275466,0.4088525248398311,0.08029281669006971,1
2021S05075350450.02,5350450.02,5350450.02,3175.0,1221.0,1145.0,83000.0,73500.0,0.3584070796460177,725.0,405.0,900000.0,13800.0,1280.0,1150.0,900000.0,3208.0,1184.0,71270.0,0.35684647302904565,600054.0,10824.0,1221.0,1184.0,37.0,0.16458537954258454,0.2749445676274945,0.4998650121489066,0.001560606616972049,1
2021S05075350450.03,5350450.03,5350450.03,8386.0,3038.0,2965.0,109000.0,94000.0,0.20741989881956155,2350.0,615.0,900000.0,18840.0,1760.0,1570.0,900000.0,8471.0,2914.0,93611.0,0.15608919382504288,647330.0,14304.0,3038.0,2914.0,124.0,0.16439307346358867,0.31711409395973156,0.3903264177467443,0.05133070499451867,1
2021S05075350450.05,5350450.05,5350450.05,6191.0,2142.0,2095.0,124000.0,105000.0,0.16945107398568018,1745.0,355.0,1000000.0,23520.0,2180.0,1960.0,1000000.0,5909.0,1982.0,107725.0,0.13366336633663367,696467.0,12588.0,2142.0,1982.0,160.0,0.1510791366906475,0.8684461391801716,0.43581820818502526,0.03578770764904651,1
2021S05075350450.06,5350450.06,5350450.06,8327.0,2502.0,2445.0,148000.0,124000.0,0.12704918032786885,2135.0,310.0,1500000.0,32160.0,2680.0,2680.0,1500000.0,7845.0,2276.0,138094.0,0.10491071428571429,1003112.0,27612.0,2502.0,2276.0,226.0,0.0717337465784176,0.1647109952194698,0.49534648174879775,0.022138466042154567,1
2021S05075350451.01,5350451.01,5350451.01,2237.0,971.0,935.0,84000.0,74000.0,0.41711229946524064,550.0,390.0,800000.0,9420.0,1700.0,785.0,800000.0,2283.0,931.0,69786.0,0.38461538461538464,550859.0,8472.0,971.0,931.0,40.0,0.2036798211675694,0.11189801699716714,0.4522772615133818,0.03249691484985601,1
2021S05075350451.02,5350451.02,5350451.02,5336.0,2625.0,2500.0,73500.0,64500.0,0.4721115537848606,1325.0,1185.0,830000.0,17040.0,1390.0,1420.0,830000.0,4932.0,2256.0,64171.0,0.4080717488789238,550767.0,13368.0,2625.0,2256.0,369.0,0.145377195306291,0.2746858168761221,0.5069893439512534,0.0640398049059368,1
2021S05075350451.03,5350451.03,5350451.03,6810.0,2498.0,2410.0,105000.0,91000.0,0.17012448132780084,2000.0,410.0,850000.0,15840.0,1720.0,1320.0,850000.0,6952.0,2417.0,91883.0,0.14344262295081966,598647.0,16176.0,2498.0,2417.0,81.0,0.14275763743021017,-0.020771513353115726,0.419868470066667,0.02668185837698117,1
2021S05075350451.05,5350451.05,5350451.05,6081.0,2028.0,1980.0,127000.0,110000.0,0.23604060913705585,1505.0,465.0,1200000.0,16680.0,2340.0,1390.0,1200000.0,4583.0,1466.0,126891.0,0.18394648829431437,802475.0,14064.0,2028.0,1466.0,562.0,0.0008590049727719066,0.18600682593856654,0.495373687653821,0.05209412084274148,1
